Fecha,Último,Apertura,Máximo,Mínimo,% var.
2013-12-24,1.2032999999999998,1.1978,1.2050999999999998,1.1955,"0,53%"
2013-12-23,1.197,1.2025,1.2055999999999998,1.1918,"-0,56%"
2013-12-20,1.2036999999999998,1.1888,1.2069,1.1880000000000002,"0,85%"
2013-12-19,1.1936,1.2177999999999998,1.226,1.1860000000000002,"-3,35%"
2013-12-18,1.235,1.2303,1.244,1.2151999999999998,"0,40%"
2013-12-17,1.2301,1.2394999999999998,1.2475999999999998,1.2265,"-1,15%"
2013-12-16,1.2444,1.2372999999999998,1.2516999999999998,1.2271999999999998,"0,79%"
2013-12-13,1.2346,1.2261,1.2382,1.2194999999999998,"0,79%"
2013-12-12,1.2249,1.2523,1.2565,1.2226,"-2,57%"
2013-12-11,1.2572,1.261,1.2632,1.2506,"-0,31%"
2013-12-10,1.2611,1.2394999999999998,1.2674999999999998,1.2373999999999998,"2,18%"
2013-12-09,1.2342,1.2298999999999998,1.2426,1.2246,"0,42%"
2013-12-06,1.229,1.225,1.245,1.2101,"-0,24%"
2013-12-05,1.2318999999999998,1.2431,1.2432,1.2163,"-1,23%"
2013-12-04,1.2472,1.223,1.2514999999999998,1.2108,"2,16%"
2013-12-03,1.2208,1.2194999999999998,1.2257999999999998,1.2146,"-0,09%"
2013-12-02,1.2218999999999998,1.2506,1.2512,1.2170999999999998,"-2,28%"
2013-11-29,1.2504,1.2378999999999998,1.2545,1.2341,"0,00%"
2013-11-28,1.2504,1.2378999999999998,1.2545,1.2341,"1,01%"
2013-11-27,1.2378999999999998,1.2411,1.2548,1.2354999999999998,"-0,28%"
2013-11-26,1.2413999999999998,1.2548,1.2557999999999998,1.2394999999999998,"0,00%"
2013-11-25,1.2413999999999998,1.2414999999999998,1.2523,1.2284,"-0,23%"
2013-11-22,1.2443,1.2453,1.2484,1.2412999999999998,"0,03%"
2013-11-21,1.2438999999999998,1.2465,1.2486,1.2368,"-1,15%"
2013-11-20,1.2584,1.2738999999999998,1.2738999999999998,1.2409,"-1,22%"
2013-11-19,1.2738999999999998,1.275,1.2767,1.2713,"0,09%"
2013-11-18,1.2727,1.2871,1.2883,1.273,"-1,17%"
2013-11-15,1.2877999999999998,1.2875,1.2902,1.2827,"0,08%"
2013-11-14,1.2868,1.284,1.2937999999999998,1.2789,"1,41%"
2013-11-13,1.2689,1.2692,1.2761,1.2682,"-0,22%"
2013-11-12,1.2716999999999998,1.281,1.2843,1.2617999999999998,"-0,77%"
2013-11-11,1.2816,1.287,1.288,1.2817999999999998,"-0,27%"
2013-11-08,1.2851,1.3077,1.3095,1.282,"-1,82%"
2013-11-07,1.3089,1.3192,1.3255,1.2981,"-0,71%"
2013-11-06,1.3182,1.3138,1.3209,1.3138,"0,74%"
2013-11-05,1.3085,1.3165,1.3165,1.3086,"-0,50%"
2013-11-04,1.3151,1.3136,1.3156,1.3136,"0,11%"
2013-11-01,1.3136,1.325,1.325,1.3172,"-0,79%"
2013-10-31,1.3241,1.3329,1.3329,1.3233,"-1,90%"
2013-10-30,1.3497,1.3497,1.3497,1.3497,"0,31%"
2013-10-29,1.3455,1.3526,1.3604,1.3398,"-0,50%"
2013-10-28,1.3522,1.3527,1.3618,1.3461,"-0,02%"
2013-10-25,1.3525,1.3469,1.3564,1.3353,"0,16%"
2013-10-24,1.3503,1.3325,1.3523,1.3302,"1,22%"
2013-10-23,1.334,1.3401,1.3422,1.3285,"-0,64%"
2013-10-22,1.3426,1.3155,1.3447,1.3095,"2,04%"
2013-10-21,1.3158,1.316,1.3239,1.312,"0,09%"
2013-10-18,1.3146,1.3188,1.3289,1.3112,"-0,63%"
2013-10-17,1.323,1.2814,1.3242,1.2736999999999998,"3,17%"
2013-10-16,1.2823,1.2814,1.2892,1.2686,"0,71%"
2013-10-15,1.2732,1.2735999999999998,1.2876999999999998,1.251,"-0,27%"
2013-10-14,1.2766,1.2755,1.2916,1.2684,"0,66%"
2013-10-11,1.2682,1.2864,1.2948,1.2595999999999998,"-2,21%"
2013-10-10,1.2969,1.307,1.312,1.281,"-0,79%"
2013-10-09,1.3072,1.3196,1.3233,1.2946,"-1,31%"
2013-10-08,1.3246,1.323,1.3308,1.3154,"-0,04%"
2013-10-07,1.3251,1.3123,1.3295,1.3078999999999998,"1,16%"
2013-10-04,1.3098999999999998,1.3174,1.326,1.3051,"-0,58%"
2013-10-03,1.3176,1.3165,1.3228,1.302,"-0,23%"
2013-10-02,1.3207,1.2875,1.3242,1.2769,"2,69%"
2013-10-01,1.2861,1.3282,1.3378,1.2824,"-3,08%"
2013-09-30,1.327,1.3435,1.3538,1.322,"-0,91%"
2013-09-27,1.3392,1.3237,1.3452,1.32,"1,16%"
2013-09-26,1.3238,1.334,1.3386,1.3194,"-0,91%"
2013-09-25,1.336,1.3253,1.3377,1.3185,"1,51%"
2013-09-24,1.3161,1.3262,1.3278,1.3098,"-0,82%"
2013-09-23,1.327,1.3262,1.3306,1.3175,"-0,41%"
2013-09-20,1.3325,1.368,1.368,1.3259,"-2,69%"
2013-09-19,1.3694,1.3606,1.3748,1.359,"4,73%"
2013-09-18,1.3076,1.3028,1.3646,1.285,"-0,14%"
2013-09-17,1.3094,1.323,1.323,1.307,"-0,64%"
2013-09-16,1.3178,1.3286,1.3302,1.3077,"0,72%"
2013-09-13,1.3084,1.3282,1.3288,1.3065,"-1,65%"
2013-09-12,1.3304,1.3604,1.3604,1.3206,"-2,43%"
2013-09-11,1.3636,1.3606,1.3653,1.3599,"-0,01%"
2013-09-10,1.3638,1.3719,1.3719,1.3598,"-1,64%"
2013-09-09,1.3865,1.3853,1.389,1.3853,"0,01%"
2013-09-06,1.3863,1.3716,1.389,1.3716,"0,98%"
2013-09-05,1.3728,1.3918,1.3922,1.3657,"-1,22%"
2013-09-04,1.3898,1.3885,1.3951,1.3868,"-1,56%"
2013-09-03,1.4117999999999995,1.3875,1.4158999999999995,1.3836,"-0,01%"
2013-09-02,1.412,1.394,1.4164,1.3736,"1,15%"
2013-08-30,1.3959,1.3959,1.3959,1.3959,"-1,19%"
2013-08-29,1.4126999999999998,1.4126999999999998,1.4126999999999998,1.4126999999999998,"-0,41%"
2013-08-28,1.4185,1.4169999999999998,1.4328999999999998,1.4131999999999998,"-0,11%"
2013-08-27,1.42,1.4047999999999998,1.4238999999999995,1.3956,"1,94%"
2013-08-26,1.393,1.3981,1.4068999999999998,1.3889,"-0,19%"
2013-08-23,1.3956,1.3758,1.3994,1.3678,"1,82%"
2013-08-22,1.3707,1.3663,1.3812,1.3545,"0,04%"
2013-08-21,1.3701,1.3704,1.3777,1.3596,"-0,18%"
2013-08-20,1.3726,1.3652,1.3772,1.3516,"0,51%"
2013-08-19,1.3657,1.376,1.3824,1.3622,"-0,39%"
2013-08-16,1.371,1.365,1.3791,1.357,"0,73%"
2013-08-15,1.3611,1.3354,1.3692,1.3182,"2,06%"
2013-08-14,1.3336,1.3207,1.3361,1.3155,"0,98%"
2013-08-13,1.3206,1.3356,1.3409,1.318,"-1,03%"
2013-08-12,1.3343,1.3138,1.3436,1.3138,"1,68%"
2013-08-09,1.3123,1.3115,1.3164,1.3048,"0,17%"
2013-08-08,1.3101,1.286,1.3138,1.2826,"1,91%"
2013-08-07,1.2855,1.2818999999999998,1.2891,1.2721,"0,23%"
2013-08-06,1.2826,1.3029,1.3058999999999998,1.2784,"-1,51%"
2013-08-05,1.3022,1.3116,1.3202,1.2966,"-0,62%"
2013-08-02,1.3103,1.3083,1.3174,1.2825,"-0,04%"
2013-08-01,1.3108,1.324,1.3301,1.3066,"-0,14%"
2013-07-31,1.3126,1.3265,1.3394,1.3048,"-0,89%"
2013-07-30,1.3244,1.3274,1.3296,1.3166,"-0,33%"
2013-07-29,1.3288,1.3336,1.3381,1.3237,"0,56%"
2013-07-26,1.3214,1.3347,1.3404,1.312,"-0,57%"
2013-07-25,1.329,1.3183,1.3372,1.3094,"0,70%"
2013-07-24,1.3197,1.3448,1.346,1.314,"-1,14%"
2013-07-23,1.3349,1.3354,1.3474,1.327,"-0,11%"
2013-07-22,1.3364,1.2974,1.3375,1.2974,"3,34%"
2013-07-19,1.2932,1.2837999999999998,1.2962,1.2837999999999998,"0,68%"
2013-07-18,1.2845,1.2746,1.2871,1.2746,"0,52%"
2013-07-17,1.2777999999999998,1.2909,1.2983,1.2721,"-1,01%"
2013-07-16,1.2908,1.2794,1.2945,1.2778999999999998,"0,53%"
2013-07-15,1.284,1.2928,1.2933,1.275,"0,46%"
2013-07-12,1.2781,1.2862,1.2862,1.2681,"-0,18%"
2013-07-11,1.2804,1.2776999999999998,1.297,1.275,"2,60%"
2013-07-10,1.248,1.2484,1.263,1.2444,"0,12%"
2013-07-09,1.2465,1.236,1.259,1.2329,"0,89%"
2013-07-08,1.2354999999999998,1.2221,1.2367,1.2163,"1,83%"
2013-07-05,1.2132999999999998,1.255,1.255,1.2087,"0,05%"
2013-07-04,1.2127,1.2527,1.2571,1.2069,"-3,18%"
2013-07-03,1.2525,1.2468,1.258,1.244,"0,68%"
2013-07-02,1.244,1.2647,1.2647,1.2412,"-0,98%"
2013-07-01,1.2563,1.2352999999999998,1.2601,1.225,"2,62%"
2013-06-28,1.2242,1.2014999999999998,1.2352999999999998,1.1839,"1,00%"
2013-06-27,1.2121,1.2121,1.2121,1.2121,"-1,44%"
2013-06-26,1.2297999999999998,1.277,1.2775,1.221,"-3,55%"
2013-06-25,1.2751,1.2816999999999998,1.289,1.2707,"-0,16%"
2013-06-24,1.2771,1.2963,1.3007,1.2751,"-1,15%"
2013-06-21,1.292,1.2775999999999998,1.3017,1.2687,"0,45%"
2013-06-20,1.2862,1.3512,1.3512,1.2754,"-6,39%"
2013-06-19,1.374,1.3673,1.376,1.3483,"0,52%"
2013-06-18,1.3669,1.3843,1.3854,1.3602,"-1,17%"
2013-06-17,1.3831,1.3901,1.3914,1.3798,"-0,32%"
2013-06-14,1.3876,1.3848,1.3918,1.3778,"0,71%"
2013-06-13,1.3778,1.3874,1.3944,1.373,"-1,02%"
2013-06-12,1.392,1.3777,1.394,1.3722,"1,09%"
2013-06-11,1.377,1.3859,1.3872,1.3645,"-0,65%"
2013-06-10,1.386,1.383,1.3885,1.3751,"0,22%"
2013-06-07,1.383,1.4126999999999998,1.4176999999999995,1.3771,"-2,32%"
2013-06-06,1.4157999999999995,1.4017999999999995,1.4232999999999998,1.3912,"1,24%"
2013-06-05,1.3985,1.3988,1.4103,1.3951,"0,09%"
2013-06-04,1.3972,1.4111999999999998,1.4147999999999998,1.3881,"-1,04%"
2013-06-03,1.4118999999999997,1.3888,1.4165,1.3883,"1,36%"
2013-05-31,1.393,1.4128999999999998,1.4215999999999998,1.3842,"-1,35%"
2013-05-30,1.412,1.3929,1.4176999999999995,1.3884,"1,47%"
2013-05-29,1.3916,1.3801,1.3944,1.3792,"0,89%"
2013-05-28,1.3793,1.3865,1.4013999999999998,1.3731,"0,03%"
2013-05-27,1.3789,1.3863,1.4009999999999998,1.3721,"-0,58%"
2013-05-24,1.387,1.3907,1.3968,1.383,"-0,38%"
2013-05-23,1.3923,1.3695,1.3956,1.3574,"1,78%"
2013-05-22,1.3679,1.3738,1.4129999999999998,1.3549,"-0,75%"
2013-05-21,1.3782,1.3922,1.3974,1.3597,"-0,48%"
2013-05-20,1.3848,1.3582,1.397,1.3372,"1,43%"
2013-05-17,1.3653,1.3841,1.3897,1.3574,"-1,60%"
2013-05-16,1.3875,1.393,1.3948,1.3704,"-0,67%"
2013-05-15,1.3968,1.4268999999999998,1.4268999999999998,1.391,"-1,99%"
2013-05-14,1.4250999999999998,1.4343,1.4425,1.4209999999999998,"-0,68%"
2013-05-13,1.4348999999999998,1.4421,1.4421,1.4272999999999998,"-0,15%"
2013-05-10,1.4369999999999998,1.4549999999999998,1.461,1.4193999999999998,"-2,19%"
2013-05-09,1.4691,1.4724,1.4754999999999998,1.4568,"-0,35%"
2013-05-08,1.4743,1.4491999999999998,1.4745,1.4491999999999998,"1,72%"
2013-05-07,1.4493999999999998,1.4675999999999998,1.4675999999999998,1.444,"-1,31%"
2013-05-06,1.4686,1.472,1.4753999999999998,1.465,"0,26%"
2013-05-03,1.4648,1.475,1.475,1.4610999999999998,"-0,23%"
2013-05-02,1.4682,1.4525,1.4721,1.4525,"1,48%"
2013-05-01,1.4468,1.4503,1.4515999999999998,1.45,"-1,76%"
2013-04-30,1.4727,1.464,1.4746,1.464,"0,31%"
2013-04-29,1.4681,1.4681,1.4681,1.4681,"1,00%"
2013-04-26,1.4535999999999998,1.4672999999999998,1.4848,1.4472999999999998,"-0,57%"
2013-04-25,1.462,1.4303,1.4686,1.4263,"2,69%"
2013-04-24,1.4236999999999995,1.4125,1.4335999999999998,1.4114999999999998,"1,06%"
2013-04-23,1.4087999999999998,1.4253999999999998,1.4328,1.404,"-0,87%"
2013-04-22,1.4211999999999998,1.4083,1.4388,1.4034999999999995,"1,83%"
2013-04-19,1.3956,1.393,1.4247,1.3854,"0,22%"
2013-04-18,1.3925,1.3761,1.402,1.3356,"0,71%"
2013-04-17,1.3827,1.3714,1.3952,1.365,"-0,34%"
2013-04-16,1.3874,1.355,1.4042,1.3215,"1,93%"
2013-04-15,1.3611,1.481,1.495,1.3351,"-9,34%"
2013-04-12,1.5013999999999998,1.5603,1.5642,1.476,"-4,06%"
2013-04-11,1.5649,1.559,1.5681,1.553,"0,39%"
2013-04-10,1.5588,1.585,1.5885,1.5553,"-1,76%"
2013-04-09,1.5867,1.5724,1.5901,1.57,"0,90%"
2013-04-08,1.5725,1.5808,1.5829,1.5666,"-0,22%"
2013-04-05,1.5759,1.554,1.5818,1.549,"1,51%"
2013-04-04,1.5524,1.5577,1.5593,1.5394,"-0,07%"
2013-04-03,1.5535,1.5764,1.5773,1.5497,"-1,42%"
2013-04-02,1.5759,1.6001,1.6043,1.574,"-1,56%"
2013-04-01,1.6009,1.5981,1.6016,1.5952,"0,33%"
2013-03-28,1.5957,1.6056,1.6083,1.5943,"-0,72%"
2013-03-27,1.6072,1.601,1.609,1.5919,"0,68%"
2013-03-26,1.5964,1.604,1.6042,1.5948,"-0,56%"
2013-03-25,1.6054,1.6103,1.6131,1.59,"-0,10%"
2013-03-22,1.607,1.615,1.6155,1.604,"-0,48%"
2013-03-21,1.6147,1.6077,1.6161,1.6073,"0,39%"
2013-03-20,1.6084,1.6137,1.6137,1.602,"-0,24%"
2013-03-19,1.6122,1.6051,1.6152,1.6009,"0,42%"
2013-03-18,1.6055,1.6027,1.6095,1.5939,"0,75%"
2013-03-15,1.5936,1.5906,1.598,1.5906,"0,12%"
2013-03-14,1.5917,1.5893,1.5918,1.578,"0,14%"
2013-03-13,1.5894,1.5926,1.5979,1.5852,"-0,21%"
2013-03-12,1.5927,1.5836,1.5979,1.5832,"0,87%"
2013-03-11,1.579,1.5797,1.5805,1.5771,"0,07%"
2013-03-08,1.5779,1.582,1.582,1.562,"0,11%"
2013-03-07,1.5761,1.5852,1.5852,1.5759,"0,02%"
2013-03-06,1.5758,1.5709,1.585,1.5683,"0,00%"
2013-03-05,1.5758,1.5813,1.5833,1.5742,"0,16%"
2013-03-04,1.5733,1.5793,1.5794,1.5739,"0,01%"
2013-03-01,1.5731,1.5789,1.5842,1.5695,"-0,37%"
2013-02-28,1.5789,1.5928,1.6024,1.575,"-1,16%"
2013-02-27,1.5974,1.6151,1.6161,1.5935,"-1,12%"
2013-02-26,1.6155,1.5927,1.6197,1.5837,"1,82%"
2013-02-25,1.5866,1.5797,1.5965,1.5747,"0,88%"
2013-02-22,1.5728,1.577,1.587,1.5693,"-0,37%"
2013-02-21,1.5786,1.5648,1.5844,1.5543,"0,04%"
2013-02-20,1.578,1.6042,1.6092,1.5581,"-1,63%"
2013-02-19,1.6042,1.61,1.6188,1.6002,"0,00%"
2013-02-18,1.6042,1.61,1.6188,1.6002,"-0,33%"
2013-02-15,1.6095,1.6342,1.636,1.5967,"-1,59%"
2013-02-14,1.6355,1.6425,1.65,1.6328,"-0,58%"
2013-02-13,1.6451,1.6525,1.655,1.6405,"-0,27%"
2013-02-12,1.6496,1.6486,1.6538,1.6395,"0,03%"
2013-02-11,1.6491,1.6679,1.6703,1.6441,"-1,07%"
2013-02-08,1.6669,1.6718,1.6743,1.6658,"-0,26%"
2013-02-07,1.6713,1.6780000000000002,1.6839,1.6634,"-0,45%"
2013-02-06,1.6788,1.6734,1.6805,1.6688,"0,32%"
2013-02-05,1.6735,1.6755,1.687,1.6672,"-0,17%"
2013-02-04,1.6764,1.6691,1.6786,1.6618,"0,35%"
2013-02-01,1.6706,1.6652,1.683,1.6606,"0,52%"
2013-01-31,1.662,1.677,1.6817,1.6584,"-1,17%"
2013-01-30,1.6816,1.6641,1.685,1.6635,"1,20%"
2013-01-29,1.6617,1.6546,1.6658,1.6546,"0,47%"
2013-01-28,1.654,1.6606,1.6622,1.6524,"-0,22%"
2013-01-25,1.6576,1.6694,1.6723,1.6563,"-0,80%"
2013-01-24,1.6709,1.6848,1.6861000000000002,1.6666,"-1,00%"
2013-01-23,1.6877,1.6942000000000002,1.695,1.6848,"-0,38%"
2013-01-22,1.6942000000000002,1.6885,1.6960000000000002,1.6880000000000002,"0,06%"
2013-01-21,1.6932,1.6865,1.6959,1.6848,"0,31%"
2013-01-18,1.6880000000000002,1.6878,1.6958,1.6848,"-0,22%"
2013-01-17,1.6918,1.6809,1.6971,1.668,"0,45%"
2013-01-16,1.6842,1.6822,1.6852,1.6745,"-0,04%"
2013-01-15,1.6849,1.6697,1.6853,1.6692,"0,87%"
2013-01-14,1.6704,1.6623000000000001,1.6752,1.6623000000000001,"0,53%"
2013-01-11,1.6616,1.6748,1.6757,1.655,"-1,04%"
2013-01-10,1.679,1.6567,1.6792,1.6567,"1,36%"
2013-01-09,1.6565,1.6607,1.6642,1.6523,"-0,40%"
2013-01-08,1.6632,1.6515,1.6626,1.6488,"0,97%"
2013-01-07,1.6472,1.6573,1.6638,1.6453,"-0,16%"
2013-01-04,1.6499,1.6644,1.6644,1.63,"-1,53%"
2013-01-03,1.6756,1.6880000000000002,1.6893,1.6643,"-0,85%"
2013-01-02,1.6899,1.6758,1.695,1.6721,"0,78%"
2012-12-31,1.6769,1.6621,1.6805,1.6621,"1,13%"
2012-12-28,1.6581,1.6672,1.6678,1.6565,"-0,34%"
2012-12-27,1.6637,1.6598,1.6661,1.6531,"0,18%"
2012-12-26,1.6607,1.6574,1.6687,1.6506,"0,07%"
2012-12-24,1.6595,1.658,1.6665,1.6527,"-0,04%"
2012-12-21,1.6601,1.6485,1.6605,1.6363,"0,86%"
2012-12-20,1.6459,1.6679,1.6728,1.636,"-1,31%"
2012-12-19,1.6677,1.6717,1.6778,1.6642,"-0,18%"
2012-12-18,1.6707,1.6991,1.7044,1.662,"-1,62%"
2012-12-17,1.6982000000000002,1.6984,1.7009999999999998,1.6875,"0,07%"
2012-12-14,1.697,1.6996,1.7018999999999995,1.6940000000000002,"0,01%"
2012-12-13,1.6968,1.7128,1.7128,1.6907,"-1,23%"
2012-12-12,1.7178999999999998,1.712,1.725,1.7085,"0,49%"
2012-12-11,1.7095999999999998,1.7138999999999998,1.7157999999999998,1.706,"-0,28%"
2012-12-10,1.7144,1.7053999999999998,1.7188,1.7032999999999998,"0,52%"
2012-12-07,1.7054999999999998,1.7012999999999998,1.7069,1.6841000000000002,"0,22%"
2012-12-06,1.7017999999999998,1.6957,1.7048,1.6871,"0,47%"
2012-12-05,1.6938,1.6977,1.7083,1.6860000000000002,"-0,12%"
2012-12-04,1.6958,1.7176999999999998,1.7191999999999998,1.6926,"-1,47%"
2012-12-03,1.7211,1.7154999999999998,1.7249,1.7142,"0,49%"
2012-11-30,1.7127,1.7283,1.7336999999999998,1.7102,"-0,97%"
2012-11-29,1.7294999999999998,1.7224,1.7312,1.7201,"0,69%"
2012-11-28,1.7176999999999998,1.743,1.743,1.7071999999999998,"-1,49%"
2012-11-27,1.7435999999999998,1.751,1.7526,1.742,"-0,41%"
2012-11-26,1.7508,1.752,1.7531,1.7474999999999998,"-0,10%"
2012-11-23,1.7525,1.7313999999999998,1.756,1.7303,"0,06%"
2012-11-22,1.7513999999999998,1.7291,1.755,1.7275999999999998,"1,28%"
2012-11-21,1.7292999999999998,1.7274999999999998,1.7318999999999998,1.7211999999999998,"0,27%"
2012-11-20,1.7247,1.731,1.7355999999999998,1.723,"-0,62%"
2012-11-19,1.7354999999999998,1.7164,1.736,1.7164,"1,15%"
2012-11-16,1.7156999999999998,1.7176999999999998,1.7176999999999998,1.7098999999999998,"0,05%"
2012-11-15,1.7149,1.7266,1.7266,1.7088,"-0,94%"
2012-11-14,1.7312,1.7261,1.7341,1.7225,"0,31%"
2012-11-13,1.7257999999999998,1.7278999999999998,1.7314999999999998,1.7205,"-0,35%"
2012-11-12,1.7318999999999998,1.7341,1.7382,1.7291999999999998,"0,00%"
2012-11-09,1.7318999999999998,1.7376999999999998,1.7392999999999998,1.7314999999999998,"0,28%"
2012-11-08,1.727,1.7177999999999998,1.7346,1.7143,"0,70%"
2012-11-07,1.715,1.7141,1.7307,1.708,"-0,06%"
2012-11-06,1.716,1.6872,1.7186,1.6872,"1,89%"
2012-11-05,1.6842,1.6847,1.6847,1.6783,"0,48%"
2012-11-02,1.6762,1.7111999999999998,1.7111999999999998,1.6782,"-2,35%"
2012-11-01,1.7166,1.724,1.724,1.7214999999999998,"-0,21%"
2012-10-31,1.7202,1.7202,1.712,1.7202,"0,34%"
2012-10-30,1.7143,1.71,1.7173999999999998,1.7082,"0,33%"
2012-10-29,1.7087,1.7122,1.7177999999999998,1.7062,"-0,19%"
2012-10-26,1.7118999999999998,1.7121,1.7198999999999998,1.7013999999999998,"-0,06%"
2012-10-25,1.713,1.7028,1.7189,1.7023,"0,67%"
2012-10-24,1.7015999999999998,1.709,1.7151999999999998,1.6987,"-0,46%"
2012-10-23,1.7093999999999998,1.7297999999999998,1.7312,1.7046,"-0,98%"
2012-10-22,1.7263,1.7227,1.7308,1.7144,"0,13%"
2012-10-19,1.724,1.7424,1.7447,1.716,"-1,19%"
2012-10-18,1.7447,1.7509,1.7533999999999998,1.739,"-0,47%"
2012-10-17,1.753,1.75,1.755,1.744,"0,38%"
2012-10-16,1.7463,1.738,1.7495999999999998,1.7361,"0,50%"
2012-10-15,1.7375999999999998,1.7552,1.7554999999999998,1.7296999999999998,"-1,26%"
2012-10-12,1.7596999999999998,1.7696999999999998,1.775,1.7534999999999998,"-0,62%"
2012-10-11,1.7706,1.7649,1.7766,1.7602,"0,31%"
2012-10-10,1.7651,1.766,1.77,1.7585,"0,01%"
2012-10-09,1.765,1.7777999999999998,1.7816,1.762,"-0,60%"
2012-10-08,1.7756999999999998,1.782,1.7825,1.7682,"-0,29%"
2012-10-05,1.7808,1.7926,1.7981,1.7745,"-0,87%"
2012-10-04,1.7965,1.78,1.7977,1.7798999999999998,"0,94%"
2012-10-03,1.7797999999999998,1.7762,1.784,1.773,"0,24%"
2012-10-02,1.7755999999999998,1.78,1.7866,1.7723,"-0,43%"
2012-10-01,1.7833,1.7736999999999998,1.7944,1.7656999999999998,"0,53%"
