"","Fecha","Último","Apertura","Máximo","Mínimo","% var."
"2274",2014-01-14,142.56,140.76,142.66,140.71,1.24
"2275",2014-01-13,140.82,142.28,142.39,140.45,-1.09
"2276",2014-01-10,142.37,142.62,143.5,142,-0.19
"2277",2014-01-09,142.64,142.32,143.06,141.99,0.2
"2278",2014-01-08,142.35,142.39,143.19,142.04,-0.07
"2279",2014-01-07,142.45,142,142.63,141.9,0.3
"2280",2014-01-06,142.03,142.44,142.78,141.46,-0.32
"2281",2014-01-03,142.49,143.21,143.38,141.91,-0.52
"2282",2014-01-02,143.24,144.71,145.14,142.78,-1.04
"2283",2014-01-01,144.75,144.73,145.08,144.6,-0.01
"2284",2013-12-31,144.76,145.13,145.19,144.37,-0.28
"2285",2013-12-30,145.16,144.47,145.19,144.45,0.44
"2286",2013-12-27,144.53,143.47,145.75,143.38,0.72
"2287",2013-12-26,143.5,142.74,143.55,142.73,0.5
"2288",2013-12-25,142.79,142.77,143.13,142.47,-0.01
"2289",2013-12-24,142.81,142.55,142.91,142.41,0.15
"2290",2013-12-23,142.59,142.24,142.75,142.04,0.21
"2291",2013-12-20,142.29,142.41,142.75,142.02,-0.1
"2292",2013-12-19,142.43,142.63,142.85,141.81,-0.2
"2293",2013-12-18,142.71,141.31,142.94,141.17,0.96
"2294",2013-12-17,141.35,141.74,141.97,140.92,-0.29
"2295",2013-12-16,141.76,141.73,142.15,141.16,-0.06
"2296",2013-12-13,141.85,142.16,142.88,141.38,-0.25
"2297",2013-12-12,142.2,141.17,142.27,141.08,0.69
"2298",2013-12-11,141.22,141.47,141.7,140.86,-0.21
"2299",2013-12-10,141.52,141.86,142.2,141.22,-0.25
"2300",2013-12-09,141.88,140.93,141.96,140.74,0.6
"2301",2013-12-06,141.04,139.1,141.1,138.91,1.38
"2302",2013-12-05,139.12,139.12,139.59,138.4,-0.01
"2303",2013-12-04,139.14,139.26,139.61,138.38,-0.12
"2304",2013-12-03,139.31,139.37,140.05,138.66,-0.07
"2305",2013-12-02,139.41,139.17,139.73,138.98,0.14
"2306",2013-11-29,139.22,139.17,139.76,138.91,0
"2307",2013-11-28,139.22,138.71,139.31,138.26,0.35
"2308",2013-11-27,138.73,137.44,138.82,137.24,0.9
"2309",2013-11-26,137.49,137.41,137.7,137.07,0.04
"2310",2013-11-25,137.44,137.25,138.04,136.95,0.09
"2311",2013-11-22,137.31,136.36,137.33,135.96,0.68
"2312",2013-11-21,136.38,134.41,136.41,134.32,1.44
"2313",2013-11-20,134.44,135.54,135.97,134.06,-0.86
"2314",2013-11-19,135.6,134.99,135.77,134.56,0.41
"2315",2013-11-18,135.05,135.2,135.44,134.7,-0.11
"2316",2013-11-15,135.2,134.59,135.32,134.45,0.43
"2317",2013-11-14,134.62,133.79,134.76,133.66,0.58
"2318",2013-11-13,133.85,133.81,134.03,133.19,-0.01
"2319",2013-11-12,133.87,132.92,134.07,132.84,0.71
"2320",2013-11-11,132.93,132.58,133.15,132.14,0.34
"2321",2013-11-08,132.48,131.6,132.54,131.26,0.65
"2322",2013-11-07,131.63,133.28,133.55,131.18,-1.26
"2323",2013-11-06,133.31,132.71,133.75,132.51,0.43
"2324",2013-11-05,132.74,133.22,133.36,132.32,-0.4
"2325",2013-11-04,133.27,133.06,133.39,132.81,0.12
"2326",2013-11-01,133.11,133.58,133.73,132.55,-0.37
"2327",2013-10-31,133.61,135.29,135.38,133.31,-1.26
"2328",2013-10-30,135.31,134.93,135.48,134.73,0.26
"2329",2013-10-29,134.96,134.6,135.22,134.21,0.24
"2330",2013-10-28,134.64,134.49,135.04,134.47,0.11
"2331",2013-10-25,134.49,134.22,134.56,133.83,0.18
"2332",2013-10-24,134.25,134.11,134.81,133.84,0.07
"2333",2013-10-23,134.16,135.23,135.34,133.55,-0.81
"2334",2013-10-22,135.25,134.31,135.52,133.85,0.67
"2335",2013-10-21,134.35,133.71,134.4,133.6,0.44
"2336",2013-10-18,133.76,133.85,134.26,133.55,-0.1
"2337",2013-10-17,133.9,133.66,133.97,133.28,0.16
"2338",2013-10-16,133.68,132.73,133.76,132.7,0.7
"2339",2013-10-15,132.75,133.64,133.85,132.66,-0.7
"2340",2013-10-14,133.69,133.48,133.75,132.82,0.15
"2341",2013-10-11,133.49,132.68,133.62,132.4,0.6
"2342",2013-10-10,132.7,131.62,132.99,131.56,0.79
"2343",2013-10-09,131.66,131.45,132.19,131.19,0.12
"2344",2013-10-08,131.5,131.31,132.08,131.07,0.11
"2345",2013-10-07,131.35,132.05,132.12,131.23,-0.61
"2346",2013-10-04,132.16,132.41,132.72,131.72,-0.22
"2347",2013-10-03,132.45,132.14,133.25,132.08,0.2
"2348",2013-10-02,132.19,132.49,132.69,131.39,-0.27
"2349",2013-10-01,132.55,132.79,133.52,132.28,-0.24
"2350",2013-09-30,132.87,132.41,133.27,131.35,0
"2351",2013-09-27,132.87,133.47,133.6,132.58,-0.49
"2352",2013-09-26,133.53,133.11,133.97,132.83,0.29
"2353",2013-09-25,133.15,132.98,133.6,132.64,0.09
"2354",2013-09-24,133.03,133.34,134.04,132.64,-0.26
"2355",2013-09-23,133.38,134.26,134.54,133.04,-0.69
"2356",2013-09-20,134.31,134.52,134.77,134.1,-0.19
"2357",2013-09-19,134.56,132.41,134.98,132.29,1.6
"2358",2013-09-18,132.44,132.39,132.81,131.81,0.02
"2359",2013-09-17,132.41,132.05,132.67,131.97,0.23
"2360",2013-09-16,132.11,132.33,132.43,131.64,0.01
"2361",2013-09-13,132.1,132.36,132.67,131.6,-0.22
"2362",2013-09-12,132.39,132.88,133.12,131.68,-0.42
"2363",2013-09-11,132.95,133.16,133.42,132.71,-0.21
"2364",2013-09-10,133.23,131.97,133.33,131.85,0.94
"2365",2013-09-09,131.99,131.42,132.25,130.93,1.04
"2366",2013-09-06,130.63,131.32,131.51,129.86,-0.56
"2367",2013-09-05,131.36,131.73,132.16,130.96,-0.31
"2368",2013-09-04,131.77,131.11,131.85,130.76,0.47
"2369",2013-09-03,131.15,131.02,131.48,130.6,0.08
"2370",2013-09-02,131.05,129.9,131.4,129.72,0.96
"2371",2013-08-30,129.8,130.2,130.37,129.29,-0.32
"2372",2013-08-29,130.22,130.21,130.62,129.94,-0.02
"2373",2013-08-28,130.25,129.92,130.58,129.65,0.23
"2374",2013-08-27,129.95,131.67,131.78,129.79,-1.32
"2375",2013-08-26,131.69,131.96,132.32,131.38,-0.34
"2376",2013-08-23,132.14,131.82,132.44,131.75,0.2
"2377",2013-08-22,131.87,130.46,132.01,130.24,1.07
"2378",2013-08-21,130.48,130.47,131,130.2,-0.03
"2379",2013-08-20,130.52,130.06,130.8,129.26,0.32
"2380",2013-08-19,130.1,129.97,131.07,129.82,0.08
"2381",2013-08-16,130,129.92,130.44,129.52,0.02
"2382",2013-08-15,129.97,130.04,130.78,129.38,-0.08
"2383",2013-08-14,130.08,130.22,130.68,129.78,-0.13
"2384",2013-08-13,130.25,128.83,130.5,128.75,1.06
"2385",2013-08-12,128.88,128.34,128.98,127.95,0.39
"2386",2013-08-09,128.38,129.4,129.72,128.25,-0.8
"2387",2013-08-08,129.42,128.45,129.5,128.16,0.73
"2388",2013-08-07,128.48,130.02,130.2,128.4,-1.21
"2389",2013-08-06,130.06,130.32,130.75,129.75,-0.21
"2390",2013-08-05,130.34,131.28,131.58,130.09,-0.84
"2391",2013-08-02,131.45,131.43,132,130.91,-0.02
"2392",2013-08-01,131.47,130.15,131.57,129.88,0.98
"2393",2013-07-31,130.19,130.01,131.07,129.28,0.13
"2394",2013-07-30,130.02,129.87,130.54,129.71,0.08
"2395",2013-07-29,129.92,130.41,130.62,129.53,-0.44
"2396",2013-07-26,130.5,131.79,132.03,130.03,-1.01
"2397",2013-07-25,131.83,132.3,132.5,131.42,-0.39
"2398",2013-07-24,132.34,131.43,132.75,131.33,0.65
"2399",2013-07-23,131.49,131.37,132.1,130.71,0.05
"2400",2013-07-22,131.42,132.31,132.44,131.1,-0.65
"2401",2013-07-19,132.28,131.61,132.29,131.19,0.48
"2402",2013-07-18,131.65,130.68,131.93,130.49,0.73
"2403",2013-07-17,130.7,130.39,131.37,130.24,0.21
"2404",2013-07-16,130.43,130.42,130.85,129.98,-0.01
"2405",2013-07-15,130.44,129.69,130.74,129.38,0.59
"2406",2013-07-12,129.67,129.56,130,128.88,0.05
"2407",2013-07-11,129.6,129.27,130.48,128.59,0.19
"2408",2013-07-10,129.35,129.25,129.57,127.96,0.05
"2409",2013-07-09,129.29,129.9,130.58,128.65,-0.5
"2410",2013-07-08,129.94,129.74,130.21,129.36,0.06
"2411",2013-07-05,129.86,129.17,130.08,128.53,0.52
"2412",2013-07-04,129.19,129.93,130.22,128.79,-0.62
"2413",2013-07-03,129.99,130.57,130.88,128.61,-0.47
"2414",2013-07-02,130.6,130.17,131.14,129.78,0.31
"2415",2013-07-01,130.2,128.96,130.26,128.94,0.95
"2416",2013-06-28,128.97,128.19,129.69,128.13,0.58
"2417",2013-06-27,128.23,127.14,128.42,126.99,0.82
"2418",2013-06-26,127.19,127.93,128.5,126.52,-0.59
"2419",2013-06-25,127.95,128.18,128.69,127.26,-0.2
"2420",2013-06-24,128.2,128.33,129.22,127.25,-0.21
"2421",2013-06-21,128.47,128.57,129.72,127.75,-0.11
"2422",2013-06-20,128.61,128.25,129.94,127.8,0.27
"2423",2013-06-19,128.26,127.65,128.78,126.99,0.45
"2424",2013-06-18,127.69,126.3,128.11,126.21,1.07
"2425",2013-06-17,126.34,125.5,126.97,125.48,0.61
"2426",2013-06-14,125.57,127.53,128.16,125.15,-1.56
"2427",2013-06-13,127.56,128.02,128.16,124.96,-0.41
"2428",2013-06-12,128.08,127.83,129.41,126.97,0.17
"2429",2013-06-11,127.86,130.92,131.32,127.08,-2.35
"2430",2013-06-10,130.94,128.8,131.13,128.48,1.52
"2431",2013-06-07,128.98,128.45,129.2,126.18,0.42
"2432",2013-06-06,128.44,129.66,130.77,127.52,-0.98
"2433",2013-06-05,129.71,130.78,131.39,129.55,-0.86
"2434",2013-06-04,130.84,130.11,131.45,129.87,0.52
"2435",2013-06-03,130.16,130.29,131.01,129.46,-0.35
"2436",2013-05-31,130.62,131.43,132.13,130.23,-0.64
"2437",2013-05-30,131.46,130.84,132.05,130.14,0.4
"2438",2013-05-29,130.93,131.57,131.75,130.36,-0.51
"2439",2013-05-28,131.6,130.47,132.19,130.43,0.8
"2440",2013-05-27,130.55,130.93,131.52,130.23,-0.33
"2441",2013-05-24,130.98,131.95,132.58,130.1,-0.76
"2442",2013-05-23,131.98,132.58,132.89,129.94,-0.49
"2443",2013-05-22,132.63,132.21,133.82,131.99,0.26
"2444",2013-05-21,132.28,131.71,132.47,131.62,0.39
"2445",2013-05-20,131.76,131.83,132.27,131.23,-0.57
"2446",2013-05-17,132.51,131.68,132.62,131.25,0.6
"2447",2013-05-16,131.72,131.72,132.33,131.24,-0.02
"2448",2013-05-15,131.75,132.2,132.45,131.14,-0.39
"2449",2013-05-14,132.26,132.11,132.8,131.49,0.11
"2450",2013-05-13,132.12,131.94,132.42,131.53,0.07
"2451",2013-05-10,132.03,131.14,132.33,131.02,0.61
"2452",2013-05-09,131.23,130.18,131.8,129.55,0.78
"2453",2013-05-08,130.22,129.46,130.44,128.97,0.56
"2454",2013-05-07,129.5,129.86,130.4,129.21,-0.31
"2455",2013-05-06,129.9,129.89,130.45,129.55,0.02
"2456",2013-05-03,129.88,127.95,130.41,127.81,1.48
"2457",2013-05-02,127.99,128.34,129.94,127.48,-0.28
"2458",2013-05-01,128.35,128.25,128.95,127.8,0.05
"2459",2013-04-30,128.28,128.02,128.55,127.17,0.17
"2460",2013-04-29,128.06,127.76,128.63,127.01,0.24
"2461",2013-04-26,127.75,129.12,129.38,127.11,-1.09
"2462",2013-04-25,129.16,129.46,129.91,128.97,-0.26
"2463",2013-04-24,129.5,129.27,129.83,128.76,0.15
"2464",2013-04-23,129.3,129.59,129.83,127.85,-0.28
"2465",2013-04-22,129.66,130.47,130.7,128.94,-0.19
"2466",2013-04-19,129.91,128.13,130.31,128.01,1.38
"2467",2013-04-18,128.14,127.95,128.79,127.11,0.11
"2468",2013-04-17,128,128.82,129.79,126.4,-0.46
"2469",2013-04-16,128.59,125.79,129.03,125.77,2.31
"2470",2013-04-15,125.69,128.84,129.36,125.52,-2.54
"2471",2013-04-12,128.97,130.69,130.87,128.59,-1.3
"2472",2013-04-11,130.67,130.34,131.14,129.66,0.22
"2473",2013-04-10,130.38,129.68,130.57,129.35,0.63
"2474",2013-04-09,129.56,129.47,130.12,128.39,0.14
"2475",2013-04-08,129.38,127.8,129.44,127.38,2.12
"2476",2013-04-05,126.7,124.57,127.31,123.83,1.7
"2477",2013-04-04,124.58,119.54,124.66,119.12,4.2
"2478",2013-04-03,119.56,119.7,120.19,119.06,-0.14
"2479",2013-04-02,119.73,119.68,120.17,119.1,-0.09
"2480",2013-04-01,119.84,120.74,120.9,119.45,-0.79
"2481",2013-03-29,120.8,120.68,120.91,120.26,0.08
"2482",2013-03-28,120.7,120.61,120.98,119.7,-0.02
"2483",2013-03-27,120.73,121.46,121.89,119.93,-0.59
"2484",2013-03-26,121.45,121.02,121.66,120.69,0.36
"2485",2013-03-25,121.02,122.53,123.87,120.07,-1.41
"2486",2013-03-22,122.75,122.57,123.49,121.43,0.25
"2487",2013-03-21,122.44,124.2,124.4,122.04,-1.43
"2488",2013-03-20,124.21,122.38,124.51,121.99,1.48
"2489",2013-03-19,122.4,123.42,124.15,121.8,-0.71
"2490",2013-03-18,123.28,122.19,123.97,121.58,-1.08
"2491",2013-03-15,124.62,124.94,125.86,124.16,-0.26
"2492",2013-03-14,124.95,124.5,125.26,123.99,0.33
"2493",2013-03-13,124.54,125.07,125.23,124.13,-0.52
"2494",2013-03-12,125.19,125.62,126.05,124.35,-0.35
"2495",2013-03-11,125.63,124.74,125.69,124.6,0.58
"2496",2013-03-08,124.9,124.27,125.99,123.78,0.47
"2497",2013-03-07,124.31,122.07,124.62,121.8,1.73
"2498",2013-03-06,122.2,121.72,122.3,121.45,0.42
"2499",2013-03-05,121.69,121.72,121.9,121.08,0
"2500",2013-03-04,121.69,121.72,122,121.06,-0.09
"2501",2013-03-01,121.8,120.89,122.19,120.32,0.66
"2502",2013-02-28,121,121.08,121.84,120.46,-0.14
"2503",2013-02-27,121.17,120.05,121.49,119.18,0.95
"2504",2013-02-26,120.03,120.35,121.38,118.96,0.44
"2505",2013-02-25,119.5,124.93,125.22,118.74,-3
"2506",2013-02-22,123.19,122.7,123.78,122.51,0.35
"2507",2013-02-21,122.76,124.36,124.72,122.21,-1.29
"2508",2013-02-20,124.36,125.25,125.91,124.12,-0.69
"2509",2013-02-19,125.23,125.46,125.52,124.51,-0.17
"2510",2013-02-18,125.44,125.07,125.9,124.94,0.35
"2511",2013-02-15,125,123.95,125.28,122.85,0.81
"2512",2013-02-14,124,125.67,125.98,123.77,-1.34
"2513",2013-02-13,125.68,125.7,126.6,124.72,-0.08
"2514",2013-02-12,125.78,126.37,126.97,124.96,-0.15
"2515",2013-02-11,125.97,123.92,125.98,123.44,1.65
"2516",2013-02-08,123.93,125.38,125.6,123.38,-1.13
"2517",2013-02-07,125.35,126.48,127.5,124.44,-0.89
"2518",2013-02-06,126.48,127.14,127.73,125.92,-0.46
"2519",2013-02-05,127.06,124.7,127.18,123.98,1.81
"2520",2013-02-04,124.8,126.53,126.87,124.57,-1.48
"2521",2013-02-01,126.67,124.26,126.98,124.22,1.89
"2522",2013-01-31,124.32,123.6,124.4,122.92,0.65
"2523",2013-01-30,123.52,122.4,123.91,122.24,0.87
"2524",2013-01-29,122.45,122.08,122.58,121.18,0.26
"2525",2013-01-28,122.13,122.48,122.91,121.58,-0.18
"2526",2013-01-25,122.35,120.92,122.79,120.61,1.21
"2527",2013-01-24,120.89,118.02,121.07,117.55,2.3
"2528",2013-01-23,118.17,118.12,118.33,117,-0.01
"2529",2013-01-22,118.18,119.33,120.17,117.3,-0.95
"2530",2013-01-21,119.31,119.93,120.27,118.83,-0.55
"2531",2013-01-18,119.97,120.25,120.7,119.32,-0.21
"2532",2013-01-17,120.22,117.43,120.62,116.97,2.31
"2533",2013-01-16,117.5,118.11,118.26,116.42,-0.46
"2534",2013-01-15,118.04,119.57,119.99,117.59,-1.34
"2535",2013-01-14,119.64,119.3,120.15,118.84,0.53
"2536",2013-01-11,119.01,117.53,119.34,117.47,1.35
"2537",2013-01-10,117.43,114.73,117.59,114.68,2.41
"2538",2013-01-09,114.67,113.8,115.05,113.54,0.61
"2539",2013-01-08,113.98,115.13,115.25,113.59,-1.02
"2540",2013-01-07,115.16,115.22,115.6,114.06,-0.08
"2541",2013-01-04,115.25,113.8,115.42,113.76,1.22
"2542",2013-01-03,113.86,115,115.22,113.6,-1.03
"2543",2013-01-02,115.05,114.4,116.03,114.15,0.73
"2544",2013-01-01,114.22,114.39,114.66,114.13,-0.24
"2545",2012-12-31,114.5,113.31,114.56,113.27,0.64
"2546",2012-12-28,113.77,113.94,114.7,111.67,-0.13
"2547",2012-12-27,113.92,113.18,114.32,111.67,0.61
"2548",2012-12-26,113.23,111.84,113.41,111.67,1.25
"2549",2012-12-25,111.83,111.95,112.03,111.53,-0.08
"2550",2012-12-24,111.92,111.1,112,111.07,0.76
"2551",2012-12-21,111.08,111.75,111.8,110.56,-0.6
"2552",2012-12-20,111.75,111.63,112.18,110.69,0.02
"2553",2012-12-19,111.73,111.32,112.53,111.28,0.35
"2554",2012-12-18,111.34,110.34,111.5,110.29,0.88
"2555",2012-12-17,110.37,111.01,111.21,109.88,0.46
"2556",2012-12-14,109.87,109.35,109.99,109.01,0.48
"2557",2012-12-13,109.35,108.81,109.56,108.59,0.58
"2558",2012-12-12,108.72,107.34,109.06,107.22,1.28
"2559",2012-12-11,107.35,106.6,107.43,106.43,0.66
"2560",2012-12-10,106.65,106.34,106.68,105.93,0.05
"2561",2012-12-07,106.6,106.82,107.09,106.09,-0.25
"2562",2012-12-06,106.87,107.75,107.93,106.56,-0.84
"2563",2012-12-05,107.78,107.16,108,107.07,0.54
"2564",2012-12-04,107.2,107.32,107.42,106.88,-0.1
"2565",2012-12-03,107.31,106.93,107.6,106.8,0.07
"2566",2012-11-30,107.24,106.5,107.68,106.38,0.7
"2567",2012-11-29,106.49,106.2,106.85,106.1,0.41
"2568",2012-11-28,106.06,106.29,106.36,105.25,-0.22
"2569",2012-11-27,106.29,106.38,106.99,106.08,-0.11
"2570",2012-11-26,106.41,106.7,107.16,106.04,-0.46
"2571",2012-11-23,106.9,106.16,106.99,105.67,0.66
"2572",2012-11-22,106.2,105.82,106.63,105.67,0.3
"2573",2012-11-21,105.88,104.66,105.91,104.05,1.1
"2574",2012-11-20,104.73,104.28,104.8,103.61,0.46
"2575",2012-11-19,104.25,103.77,104.32,103.48,0.67
"2576",2012-11-16,103.56,103.72,103.94,103.01,-0.19
"2577",2012-11-15,103.76,102.2,104.01,101.94,1.52
"2578",2012-11-14,102.21,100.86,102.44,100.79,1.33
"2579",2012-11-13,100.87,101,101.25,100.28,-0.15
"2580",2012-11-12,101.02,101.05,101.29,100.83,-0.03
"2581",2012-11-09,101.05,101.29,101.75,100.38,-0.21
"2582",2012-11-08,101.26,102.07,102.2,100.99,-0.81
"2583",2012-11-07,102.09,102.98,103.43,101.76,-0.86
"2584",2012-11-06,102.98,102.68,103.19,102.14,0.26
"2585",2012-11-05,102.71,103.13,103.36,102.4,-0.54
"2586",2012-11-02,103.27,103.67,103.88,103.01,-0.46
"2587",2012-11-01,103.75,103.36,104.01,103.27,0.33
"2588",2012-10-31,103.41,103.14,103.97,103.03,0.18
"2589",2012-10-30,103.22,102.93,103.39,102.12,0.22
"2590",2012-10-29,102.99,103.03,103.19,102.48,-0.12
"2591",2012-10-26,103.11,103.95,104.08,102.65,-0.75
"2592",2012-10-25,103.89,103.44,104.44,103.43,0.4
"2593",2012-10-24,103.48,103.67,103.84,102.95,-0.21
"2594",2012-10-23,103.7,104.44,104.61,103.25,-0.72
"2595",2012-10-22,104.45,103.23,104.47,103.1,1.11
"2596",2012-10-19,103.3,103.57,103.85,103.1,-0.28
"2597",2012-10-18,103.59,103.55,104.16,103.27,0.02
"2598",2012-10-17,103.57,103.28,103.77,102.86,0.41
"2599",2012-10-16,103.15,101.88,103.17,101.83,1.25
"2600",2012-10-15,101.88,101.61,102.31,100.98,0.26
"2601",2012-10-12,101.62,101.32,101.97,101.19,0.29
"2602",2012-10-11,101.33,100.53,101.74,100.1,0.75
"2603",2012-10-10,100.58,100.76,101.18,100.4,-0.19
"2604",2012-10-09,100.77,101.53,101.86,100.56,-0.76
"2605",2012-10-08,101.54,102.4,102.52,101.07,-0.98
"2606",2012-10-05,102.55,102.14,102.84,101.79,0.35
"2607",2012-10-04,102.19,101.3,102.23,101.24,0.84
"2608",2012-10-03,101.34,100.96,101.5,100.66,0.36
"2609",2012-10-02,100.98,100.47,101.21,100.45,0.45
"2610",2012-10-01,100.53,100.15,101.04,99.74,0.36
